# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
es,a la letra,,,a la letra,cultural_reference,Wiktionary,Wiktionary contributors,,,,to the letter,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_letra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la ligera,,,a la ligera,cultural_reference,Wiktionary,Wiktionary contributors,,,,light,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_ligera,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la mano,,,a la mano,cultural_reference,Wiktionary,Wiktionary contributors,,,,to hand; within reach,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_mano,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la par,,,a la par,cultural_reference,Wiktionary,Wiktionary contributors,,,,equally; as well; on par,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_par,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la pata coja,,,a la pata coja,cultural_reference,Wiktionary,Wiktionary contributors,,,,(hopping) on one leg; one-leggedly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_pata_coja,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la pata la llana,,,a la pata la llana,cultural_reference,Wiktionary,Wiktionary contributors,,,,plain,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_pata_la_llana,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la perfección,,,a la perfección,cultural_reference,Wiktionary,Wiktionary contributors,,,,to perfection,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_perfecci%C3%B3n,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la plancha,,,a la plancha,cultural_reference,Wiktionary,Wiktionary contributors,,,,grilled,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_plancha,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la porra,,,a la porra,cultural_reference,Wiktionary,Wiktionary contributors,,,,to hell with; fuck,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_porra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la postre,,,a la postre,cultural_reference,Wiktionary,Wiktionary contributors,,,,in the end; at the end of the day,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_postre,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la primera de cambio,,,a la primera de cambio,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_primera_de_cambio,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la rastra,,,a la rastra,cultural_reference,Wiktionary,Wiktionary contributors,,,,dragging one's feet; against one's will,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_rastra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la sazón,,,a la sazón,cultural_reference,Wiktionary,Wiktionary contributors,,,,at that time; back then,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_saz%C3%B3n,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la sordina,,,a la sordina,cultural_reference,Wiktionary,Wiktionary contributors,,,,on the hush-hush,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_sordina,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,"a la vejez, viruelas",,,"a la vejez, viruelas",cultural_reference,Wiktionary,Wiktionary contributors,,,,.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_vejez%2C_viruelas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la vez,,,a la vez,cultural_reference,Wiktionary,Wiktionary contributors,,,,"at once; at a time, at the same time",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_vez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la vieja usanza,,,a la vieja usanza,cultural_reference,Wiktionary,Wiktionary contributors,,,,old school,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_vieja_usanza,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la zaga,,,a la zaga,cultural_reference,Wiktionary,Wiktionary contributors,,,,lagging behind,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_zaga,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a la zumba marumba,,,a la zumba marumba,cultural_reference,Wiktionary,Wiktionary contributors,,,,without thinking or planning; in a hurry; haphazardly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_la_zumba_marumba,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a largas marchas,,,a largas marchas,cultural_reference,Wiktionary,Wiktionary contributors,,,,on the double,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_largas_marchas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a largo plazo,,,a largo plazo,cultural_reference,Wiktionary,Wiktionary contributors,,,,"long-term, in the long run",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_largo_plazo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las apuradas,,,a las apuradas,cultural_reference,Wiktionary,Wiktionary contributors,,,,in a rush,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_apuradas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las bravas,,,a las bravas,cultural_reference,Wiktionary,Wiktionary contributors,,,,recklessly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_bravas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las duras y a las maduras,,,a las duras y a las maduras,cultural_reference,Wiktionary,Wiktionary contributors,,,,for better or for worse,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_duras_y_a_las_maduras,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las justas,,,a las justas,cultural_reference,Wiktionary,Wiktionary contributors,,,,"barely, hardly, scarcely, by the skin of one's teeth",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_justas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las maravillas,,,a las maravillas,cultural_reference,Wiktionary,Wiktionary contributors,,,,swimmingly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_maravillas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las mil maravillas,,,a las mil maravillas,cultural_reference,Wiktionary,Wiktionary contributors,,,,swimmingly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_mil_maravillas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a las puertas de la muerte,,,a las puertas de la muerte,cultural_reference,Wiktionary,Wiktionary contributors,,,,at death's door,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_las_puertas_de_la_muerte,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo bestia,,,a lo bestia,cultural_reference,Wiktionary,Wiktionary contributors,,,,to the full; hard; like crazy,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_bestia,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,"a lo bóbilis, bóbilis",,,"a lo bóbilis, bóbilis",cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_b%C3%B3bilis%2C_b%C3%B3bilis,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo bonzo,,,a lo bonzo,cultural_reference,Wiktionary,Wiktionary contributors,,,,by self-immolation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_bonzo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo grande,,,a lo grande,cultural_reference,Wiktionary,Wiktionary contributors,,,,"in style, with a bang, in a big way",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_grande,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo lejos,,,a lo lejos,cultural_reference,Wiktionary,Wiktionary contributors,,,,far away; yonder,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_lejos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo loco,,,a lo loco,cultural_reference,Wiktionary,Wiktionary contributors,,,,"without thinking, in a hurry",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_loco,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo más largo,,,a lo más largo,cultural_reference,Wiktionary,Wiktionary contributors,,,,at most,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_m%C3%A1s_largo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo mejor,,,a lo mejor,cultural_reference,Wiktionary,Wiktionary contributors,,,,"maybe, perhaps",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_mejor,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo sumo,,,a lo sumo,cultural_reference,Wiktionary,Wiktionary contributors,,,,"at most, at best",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_sumo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo vivo,,,a lo vivo,cultural_reference,Wiktionary,Wiktionary contributors,,,,in a lively way,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_vivo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a lo zorro,,,a lo zorro,cultural_reference,Wiktionary,Wiktionary contributors,,,,on the sly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_lo_zorro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a los cuatro vientos,,,a los cuatro vientos,cultural_reference,Wiktionary,Wiktionary contributors,,,,from the rooftops,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_los_cuatro_vientos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a machamartillo,,,a machamartillo,cultural_reference,Wiktionary,Wiktionary contributors,,,,staunch; strict,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_machamartillo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mal tiempo buena cara,,,a mal tiempo buena cara,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_mal_tiempo_buena_cara,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a malas,,,a malas,cultural_reference,Wiktionary,Wiktionary contributors,,,,on bad terms,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_malas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mano,,,a mano,cultural_reference,Wiktionary,Wiktionary contributors,,,,even; equal with another,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_mano,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mano alzada,,,a mano alzada,cultural_reference,Wiktionary,Wiktionary contributors,,,,freehand,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_mano_alzada,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mansalva,,,a mansalva,cultural_reference,Wiktionary,Wiktionary contributors,,,,"in spades, in droves, loads, heaps",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_mansalva,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a manta,,,a manta,cultural_reference,Wiktionary,Wiktionary contributors,,,,by the ton; galore,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_manta,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a maravilla,,,a maravilla,cultural_reference,Wiktionary,Wiktionary contributors,,,,marvellously;  wonderfully; like a dream,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_maravilla,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a marchas forzadas,,,a marchas forzadas,cultural_reference,Wiktionary,Wiktionary contributors,,,,against the clock; as quickly as possible,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_marchas_forzadas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mares,,,a mares,cultural_reference,Wiktionary,Wiktionary contributors,,,,In great quantity,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_mares,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a más no poder,,,a más no poder,cultural_reference,Wiktionary,Wiktionary contributors,,,,"as much as possible, as could be; to the utmost; to the max",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_m%C3%A1s_no_poder,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a más tardar,,,a más tardar,cultural_reference,Wiktionary,Wiktionary contributors,,,,"at the latest, not later than, no later than, at the longest",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_m%C3%A1s_tardar,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a matacaballo,,,a matacaballo,cultural_reference,Wiktionary,Wiktionary contributors,,,,like a bat out of hell,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_matacaballo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a matar,,,a matar,cultural_reference,Wiktionary,Wiktionary contributors,,,,at each other's throats,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_matar,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a media ración,,,a media ración,cultural_reference,Wiktionary,Wiktionary contributors,,,,on limited rations,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_media_raci%C3%B3n,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a media voz,,,a media voz,cultural_reference,Wiktionary,Wiktionary contributors,,,,"under one's breath, quietly",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_media_voz,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a medio gas,,,a medio gas,cultural_reference,Wiktionary,Wiktionary contributors,,,,at a leisurely pace; not at full speed,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_medio_gas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mí qué me importa,,,a mí qué me importa,cultural_reference,Wiktionary,Wiktionary contributors,,,,what do I care?,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_m%C3%AD_qu%C3%A9_me_importa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a mil por hora,,,a mil por hora,cultural_reference,Wiktionary,Wiktionary contributors,,,,"a mile a minute, quick as a flash",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_mil_por_hora,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a montones,,,a montones,cultural_reference,Wiktionary,Wiktionary contributors,,,,"a dime a dozen, galore, by the bushel",,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_montones,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a muerte,,,a muerte,cultural_reference,Wiktionary,Wiktionary contributors,,,,to death,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_muerte,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a ojímetro,,,a ojímetro,cultural_reference,Wiktionary,Wiktionary contributors,,,,roughly; at a rough guess,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_oj%C3%ADmetro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,a ojo,,,a ojo,cultural_reference,Wiktionary,Wiktionary contributors,,,,roughly; at a rough guess,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_ojo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
